id,created_at,updated_at,name,innoforest_company_code,thevc_company_code,note,business_number,business_category
749,2025-03-06 20:43:04.247 +0900,2025-03-06 20:43:04.271 +0900,비알랩,CP00013423,,,,"디지털헬스케어,데이터,클라우드,인공지능,B2B,B2C,플랫폼/마켓플레이스,기타DeepTech,슬립테크,수면,"
750,2025-03-06 20:43:04.876 +0900,2025-03-06 20:43:04.905 +0900,메딜리티,CP00011149,,,,"디지털헬스케어,바이오/의료,B2C,플랫폼/마켓플레이스,APP,"
751,2025-03-06 20:43:05.469 +0900,2025-03-06 20:43:05.493 +0900,파프리카데이터랩,CP00013437,,,,"소비자조사,빅데이터,SaaS/엔터프라이즈,소프트웨어,데이터/API,B2B,"
752,2025-03-06 20:43:05.924 +0900,2025-03-06 20:43:05.949 +0900,에픽코퍼레이션,CP00014734,,,,"이커머스,중고,패션잡화,B2C,플랫폼/마켓플레이스,APP,중고거래/중고명품,리셀,"
753,2025-03-06 20:43:06.405 +0900,2025-03-06 20:43:06.432 +0900,콥틱,CP00001550,,,,"패션잡화,제조기술,3D프린팅,"
754,2025-03-06 20:43:06.836 +0900,2025-03-06 20:43:06.861 +0900,호라이존테크놀로지,CP00001485,,,,"APP,WEB,주식/증권,커뮤니티,빅데이터,B2C,플랫폼/마켓플레이스,SaaS/엔터프라이즈,교육/컨설팅/용역,"
755,2025-03-06 20:43:07.371 +0900,2025-03-06 20:43:07.399 +0900,리코,CP00010319,,,,"APP,WEB,폐기물,B2B,SaaS/엔터프라이즈,용역,교육/컨설팅/용역,ESG,인공지능,"
756,2025-03-06 20:43:07.822 +0900,2025-03-06 20:43:07.848 +0900,온택트헬스,CP00014040,,,,"커뮤니티,바이오/의료,진단/검사,원격진료,프로그래밍개발,인공지능,빅데이터,B2B,SaaS/엔터프라이즈,예약,"
757,2025-03-06 20:43:08.576 +0900,2025-03-06 20:43:08.602 +0900,스퀘어스,CP00013852,,,,"프로그래밍개발,교육/컨설팅/용역,소프트웨어,B2B,WEB,APP,"
758,2025-03-06 20:43:09.008 +0900,2025-03-06 20:43:09.032 +0900,어웨이크코퍼레이션,CP00003172,,,,"마케팅솔루션,B2B,B2C,애드테크,SNS,빅데이터,구독,SaaS/엔터프라이즈,소프트웨어,데이터/API,"
759,2025-03-06 20:43:09.822 +0900,2025-03-06 20:43:09.847 +0900,지지큐컴퍼니,CP00010883,,,,"개인화교육,B2B,B2C,에듀테크,영상/비디오,데이터/API,데이터,교육/컨설팅/용역,SaaS/엔터프라이즈,"
760,2025-03-06 20:43:11.879 +0900,2025-03-06 20:43:11.906 +0900,에누마코리아,CP00010678,,,,"출판,영어,수학,초등교육,유아교육,B2C,유아동,초등학생,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,콘텐츠,비대면/무인시스템/Untact,에듀테크,"
761,2025-03-06 20:43:12.570 +0900,2025-03-06 20:43:12.608 +0900,몬드리안에이아이,CP00010771,,,,"클라우드,인공지능,빅데이터,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,데이터/API,상품/하드웨어,"
762,2025-03-06 20:43:13.135 +0900,2025-03-06 20:43:13.162 +0900,위커버,CP00013954,,,,"로봇,인공지능,딥러닝/머신러닝,자연어처리/텍스트마이닝,B2B,SaaS/엔터프라이즈,용역,소프트웨어,생성형AI,"
763,2025-03-06 20:43:13.606 +0900,2025-03-06 20:43:13.630 +0900,모션랩스,CP00002167,,,,"디지털헬스케어,병원정보,원격진료,바이오/의료,B2C,여성,플랫폼/마켓플레이스,APP,데이터/API,O2O,"
764,2025-03-06 20:43:14.038 +0900,2025-03-06 20:43:14.062 +0900,리드넘버,CP00001744,,,,"세무,APP,WEB,회계,경리/경영관리,B2C,스타트업/창업자,SaaS/엔터프라이즈,구독,용역,교육/컨설팅/용역,"
765,2025-03-06 20:43:14.611 +0900,2025-03-06 20:43:14.637 +0900,와그,CP00001511,,,,"레저/액티비티,숙박,여행정보,B2C,SaaS/엔터프라이즈,WEB,콘텐츠,"
766,2025-03-06 20:43:15.134 +0900,2025-03-06 20:43:15.160 +0900,먼치팩토리,CP00002675,,,,"영상/비디오,사진,B2C,플랫폼/마켓플레이스,렌탈/대여,APP,WEB,공간,공유경제/긱이코노미,O2O,"
767,2025-03-06 20:43:15.684 +0900,2025-03-06 20:43:15.707 +0900,알파프라임,CP00001616,,,,"주식/증권,B2C,플랫폼/마켓플레이스,WEB,"
768,2025-03-06 20:43:16.154 +0900,2025-03-06 20:43:16.179 +0900,와이피랩스,CP00001911,,,,"메세지 ,커뮤니티,B2C,플랫폼/마켓플레이스,거래수수료,APP,콘텐츠,비대면/무인시스템/Untact,"
769,2025-03-06 20:43:16.704 +0900,2025-03-06 20:43:16.730 +0900,리턴제로,CP00001923,,,,"B2B,B2C,자연어처리/텍스트마이닝,딥러닝/머신러닝,검색/검색엔진,인공지능,클라우드,SaaS/엔터프라이즈,구독,광고,APP,VR/AR,한류/K-POP/K-Contents,메타버스 ,"
770,2025-03-06 20:43:17.692 +0900,2025-03-06 20:43:17.716 +0900,뮤즈라이브,CP00002504,,,,"음악,한류/K-POP/K-Contents,연예인,B2C,플랫폼/마켓플레이스,소프트웨어,WEB,"
771,2025-03-06 20:43:18.188 +0900,2025-03-06 20:43:18.214 +0900,텐핑거스,CP00000366,,,,"레저/액티비티,B2B,B2C,여행정보,맛집정보/리뷰,식당예약,검색/검색엔진,플랫폼/마켓플레이스,SaaS/엔터프라이즈,광고,APP,콘텐츠,교육/컨설팅/용역,O2O,"
772,2025-03-06 20:43:18.657 +0900,2025-03-06 20:43:18.689 +0900,에이아이쓰리,CP00000049,,,,"암호화폐,코인거래소,블록체인기술,자산관리,거래소,B2C,플랫폼/마켓플레이스,SaaS/엔터프라이즈,APP,소프트웨어,금융상품,기타DeepTech,"
773,2025-03-06 20:43:19.222 +0900,2025-03-06 20:43:19.248 +0900,버즈니,CP00001762,,,,"이커머스,APP,WEB,생활용품/소품,B2C,인공지능,플랫폼/마켓플레이스,거래수수료,검색/검색엔진,O2O,"
774,2025-03-06 20:43:19.716 +0900,2025-03-06 20:43:19.740 +0900,리케어랩,CP00019845,,,,"간호,플랫폼/마켓플레이스,APP,B2C,요양,"
775,2025-03-06 20:43:20.239 +0900,2025-03-06 20:43:20.266 +0900,이삼오구,CP00013776,,,,"이커머스,건강기능식품,스킨케어/클렌징,유아용품,펫용품,헤어/바디,D2C,상품판매/브랜드/하드웨어,"
776,2025-03-06 20:43:20.724 +0900,2025-03-06 20:43:20.748 +0900,뉴로클,CP00012357,,,,"딥러닝/머신러닝,B2B,B2C,인공지능,비전센싱/영상인식/센서,프로그래밍개발,SaaS/엔터프라이즈,소프트웨어,"
777,2025-03-06 20:43:21.193 +0900,2025-03-06 20:43:21.229 +0900,인에디트,CP00010082,,,,"WEB,APP,의류,패션잡화,신발,중고패션,B2C,플랫폼/마켓플레이스,렌탈/대여,콘텐츠,공유경제/긱이코노미,"
778,2025-03-06 20:43:21.729 +0900,2025-03-06 20:43:21.756 +0900,디에프코퍼레이션,CP00015599,,,,"이커머스,스포츠/운동,의류,패션잡화,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,"
779,2025-03-06 20:43:22.345 +0900,2025-03-06 20:43:22.373 +0900,포인핸드,CP00011857,,,,"펫케어/펫테크,B2B,B2C,APP,WEB,이커머스,플랫폼/마켓플레이스,상품/하드웨어,기타서비스 ,"
780,2025-03-06 20:43:23.065 +0900,2025-03-06 20:43:23.091 +0900,레벨13,CP00010803,,,,"플랫폼/마켓플레이스,패션잡화,의류,신발,이커머스,큐레이션,리뷰,WEB,"
781,2025-03-06 20:43:23.509 +0900,2025-03-06 20:43:23.532 +0900,그린다,CP00015131,,,,"바이오/의료,소부장,소재,리사이클링/업사이클링,폐기물,B2B,ESG,펫용품,"
782,2025-03-06 20:43:23.938 +0900,2025-03-06 20:43:23.962 +0900,트윈위즈,CP00011883,,,,"화학,소부장,제조기술,소재,바이오/의료,위생용품,의료기기,B2B,상품판매/브랜드/하드웨어,상품/하드웨어,공정/자재/설비,"
783,2025-03-06 20:43:24.463 +0900,2025-03-06 20:43:24.490 +0900,티에이치케이컴퍼니,CP00011775,,,,"바이오/의료,소부장,B2B,B2C,의료기기,간호,요양,제조기술,기계장비,이커머스,유통,상품판매/브랜드/하드웨어,SaaS/엔터프라이즈,APP,상품/하드웨어,"
784,2025-03-06 20:43:25.046 +0900,2025-03-06 20:43:25.069 +0900,메이저맵,CP00001730,,,,"청소년교육,APP,WEB,에듀테크,개인화교육,인공지능,빅데이터,검색/검색엔진,B2C,청소년,광고,데이터/API,"
785,2025-03-06 20:43:25.714 +0900,2025-03-06 20:43:25.744 +0900,밸런스히어로,CP00000028,,,,"이커머스,결제/페이먼트,자산관리,대출,보험/인슈어테크,B2C,SaaS/엔터프라이즈,APP,소프트웨어,"
786,2025-03-06 20:43:26.700 +0900,2025-03-06 20:43:26.725 +0900,스페이스오디티,CP00011249,,,,"미디어,음악,한류/K-POP/K-Contents,연예인,B2C,플랫폼/마켓플레이스,APP,WEB,"
787,2025-03-06 20:43:27.186 +0900,2025-03-06 20:43:27.210 +0900,스텝하우,CP00017013,,,,"문서작성,협업툴/생산성,SaaS/엔터프라이즈,B2B,B2C,WEB,"
788,2025-03-06 20:43:27.622 +0900,2025-03-06 20:43:27.647 +0900,캐스팅엔,CP00000450,,,,"아웃소싱,B2B,SaaS/엔터프라이즈,용역,WEB,교육/컨설팅/용역,데이터/API,"
789,2025-03-06 20:43:28.074 +0900,2025-03-06 20:43:28.101 +0900,홈즈컴퍼니,CP00002020,,,,"코리빙,B2C,1인가구,구독,공간,공유경제/긱이코노미,"
790,2025-03-06 20:43:28.634 +0900,2025-03-06 20:43:28.657 +0900,미스터아빠,CP00012593,,,,"신선식품,애그테크,수산업,농업,간편식/HMR,밀키트,이커머스,유통,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,WEB,"
791,2025-03-06 20:43:29.069 +0900,2025-03-06 20:43:29.094 +0900,디셈버앤컴퍼니,CP00003178,,,,"자산관리,투자,재테크,로보어드바이저/퀀트,인공지능,빅데이터,B2C,플랫폼/마켓플레이스,거래수수료,APP,금융상품,교육/컨설팅/용역,"
792,2025-03-06 20:43:29.571 +0900,2025-03-06 20:43:29.595 +0900,워드브릭스,CP00019562,,,,"소프트웨어,프로그래밍개발,B2B,SaaS/엔터프라이즈,WEB,인공지능,"
793,2025-03-06 20:43:30.072 +0900,2025-03-06 20:43:30.096 +0900,로랩스,CP00010050,,,,"이커머스,경리/경영관리,ERP/그룹웨어,클라우드,프로그래밍개발,B2B,플랫폼/마켓플레이스,SaaS/엔터프라이즈,소프트웨어,데이터/API,기타DeepTech,O2O,"
794,2025-03-06 20:43:30.615 +0900,2025-03-06 20:43:30.642 +0900,론픽,CP00003202,,,,"디지털헬스케어,의료기기,스포츠/운동,다이어트,PT/피트니스,로봇,유통,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,소프트웨어,상품/하드웨어,"
795,2025-03-06 20:43:31.121 +0900,2025-03-06 20:43:31.147 +0900,오프라이트,CP00017012,,,,"협업툴/생산성,SaaS/엔터프라이즈,B2C,WEB,B2B,"
796,2025-03-06 20:43:31.605 +0900,2025-03-06 20:43:31.633 +0900,코어16,CP00017547,,,,"투자,로보어드바이저/퀀트,B2B,데이터,"
797,2025-03-06 20:43:32.056 +0900,2025-03-06 20:43:32.080 +0900,에프앤에스홀딩스,CP00000435,,,,"B2C,B2B,의류,신발,패션잡화,패션테크,애드테크,마케팅솔루션,VR/AR,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,광고,APP,상품/하드웨어,소프트웨어,교육/컨설팅/용역,빅데이터,"
798,2025-03-06 20:43:32.551 +0900,2025-03-06 20:43:32.578 +0900,허드슨에이아이,CP00013530,,,,"영상/비디오,드라마,통번역,인공지능,용역,교육/컨설팅/용역,여성창업 ,"
799,2025-03-06 20:43:33.280 +0900,2025-03-06 20:43:33.304 +0900,팀엘리시움,CP00001069,,,,"바이오/의료,의료기기,"
800,2025-03-06 20:43:33.837 +0900,2025-03-06 20:43:33.861 +0900,플루언트,CP00012024,,,,"인공지능,생성형AI,3D그래픽/CG,비전센싱/영상인식/센서,VR/AR,B2B,SaaS/엔터프라이즈,소프트웨어,딥러닝/머신러닝,"
801,2025-03-06 20:43:34.329 +0900,2025-03-06 20:43:34.353 +0900,올림플래닛,CP00012381,,,,"공연,전시,VR/AR,B2B,SaaS/엔터프라이즈,소프트웨어,"
802,2025-03-06 20:43:34.806 +0900,2025-03-06 20:43:34.830 +0900,한국공간데이터,CP00002075,,,,"B2B,B2C,프롭테크,청소,SaaS/엔터프라이즈,플랫폼/마켓플레이스,용역,소프트웨어,WEB,교육/컨설팅/용역,O2O,"
803,2025-03-06 20:43:35.301 +0900,2025-03-06 20:43:35.326 +0900,볼드나인,CP00010505,,,,"물류솔루션,풀필먼트,B2B,SaaS/엔터프라이즈,교육/컨설팅/용역,데이터/API,"
804,2025-03-06 20:43:35.745 +0900,2025-03-06 20:43:35.771 +0900,페이민트,CP00000943,,,,"결제/페이먼트,B2B,B2C,플랫폼/마켓플레이스,투자수익,APP,WEB,"
805,2025-03-06 20:43:36.220 +0900,2025-03-06 20:43:36.245 +0900,스튜디오에피소드,CP00012947,,,,"미디어,영상/비디오,방송,B2B,광고,콘텐츠,"
806,2025-03-06 20:43:36.704 +0900,2025-03-06 20:43:36.729 +0900,제제미미,CP00003056,,,,"영상/비디오,커뮤니티,육아정보,사진,디자인,B2C,플랫폼/마켓플레이스,광고,APP,콘텐츠,여성창업 ,"
807,2025-03-06 20:43:37.169 +0900,2025-03-06 20:43:37.193 +0900,벳칭,CP00012936,,,,"바이오/의료,동물병원/수의사,CRM,협업툴/생산성,ERP/그룹웨어,B2B,B2C,SaaS/엔터프라이즈,WEB,"
808,2025-03-06 20:43:37.644 +0900,2025-03-06 20:43:37.669 +0900,클레온,CP00002982,,,,"영상/비디오,SNS,인공지능,딥러닝/머신러닝,B2C,플랫폼/마켓플레이스,SaaS/엔터프라이즈,APP,소프트웨어,콘텐츠,생성형AI,"
809,2025-03-06 20:43:38.125 +0900,2025-03-06 20:43:38.150 +0900,솔리다리테,CP00017028,,,,"커뮤니티,B2C,WEB,APP,"
810,2025-03-06 20:43:38.594 +0900,2025-03-06 20:43:38.618 +0900,에바,CP00002004,,,,"로봇,제조기술,자율주행,전기차/수소차,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,상품/하드웨어,ESG,"
811,2025-03-06 20:43:39.336 +0900,2025-03-06 20:43:39.363 +0900,파마브로스,CP00016869,,,,"건강기능식품,B2C,플랫폼/마켓플레이스,APP,영양제,큐레이션,"
1290,2025-03-06 20:49:58.602 +0900,2025-03-06 20:49:58.628 +0900,카이어,CP00018238,,,,"인공지능,딥러닝/머신러닝,B2B,SaaS/엔터프라이즈,"
812,2025-03-06 20:43:39.873 +0900,2025-03-06 20:43:39.897 +0900,이큐브랩,CP00001950,,,,"태양광,폐기물,제조기술,IoT,B2B,상품판매/브랜드/하드웨어,SaaS/엔터프라이즈,상품/하드웨어,교육/컨설팅/용역,ESG,"
813,2025-03-06 20:43:40.400 +0900,2025-03-06 20:43:40.426 +0900,에이아이포펫,CP00010489,,,,"펫케어/펫테크,여성창업 ,동물병원/수의사,인공지능,비전센싱/영상인식/센서,B2C,광고,APP,콘텐츠,교육/컨설팅/용역,비대면/무인시스템/Untact,"
814,2025-03-06 20:43:40.846 +0900,2025-03-06 20:43:40.870 +0900,팀러너스,CP00013541,,,,"B2B,B2C,콘텐츠,인공지능,영상/비디오,음악,3D그래픽/CG,플랫폼/마켓플레이스,"
815,2025-03-06 20:43:41.424 +0900,2025-03-06 20:43:41.450 +0900,애기야가자,CP00003387,,,,"커뮤니티,레저/액티비티,놀이,키즈카페,육아정보,B2C,유아동,초등학생,플랫폼/마켓플레이스,APP,콘텐츠,"
816,2025-03-06 20:43:41.928 +0900,2025-03-06 20:43:41.954 +0900,데이터뱅크,CP00001736,,,,"에듀테크,영어,비대면교육,선생님,인공지능,B2C,구독,WEB,교육/컨설팅/용역,"
817,2025-03-06 20:43:42.405 +0900,2025-03-06 20:43:42.432 +0900,우나스텔라,CP00011156,,,,"제조기술,소부장,부품,기계장비,B2B,상품/하드웨어,상품판매/브랜드/하드웨어,"
818,2025-03-06 20:43:42.851 +0900,2025-03-06 20:43:42.874 +0900,하이로컬,CP00001746,,,,"영어,외국어,B2C,플랫폼/마켓플레이스,APP,WEB,교육/컨설팅/용역,비대면/무인시스템/Untact,에듀테크,"
819,2025-03-06 20:43:43.381 +0900,2025-03-06 20:43:43.406 +0900,페이워크,CP00010643,,,,"클라우드,B2B,B2C,법률,여성창업 ,세무,회계,커뮤니티,플랫폼/마켓플레이스,SaaS/엔터프라이즈,APP,소프트웨어,O2O,"
820,2025-03-06 20:43:44.099 +0900,2025-03-06 20:43:44.124 +0900,파워플레이어,CP00013683,,,,"스킨케어/클렌징,소부장,헤어/바디,제조기술,소재,B2C,이커머스,유통,상품판매/브랜드/하드웨어,WEB,"
821,2025-03-06 20:43:44.639 +0900,2025-03-06 20:43:44.665 +0900,보맵,CP00000156,,,,"APP,WEB,보험/인슈어테크,빅데이터,검색/검색엔진,B2C,플랫폼/마켓플레이스,용역,교육/컨설팅/용역,"
822,2025-03-06 20:43:45.602 +0900,2025-03-06 20:43:45.626 +0900,콜리,CP00003161,,,,"커뮤니티,웹툰/만화,애니메이션,디자인,빅데이터,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,상품/하드웨어,O2O,"
823,2025-03-06 20:43:46.256 +0900,2025-03-06 20:43:46.280 +0900,오니스트,CP00011487,,,,"이커머스,유통,건강기능식품,스킨케어/클렌징,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,여성창업 ,"
824,2025-03-06 20:43:47.076 +0900,2025-03-06 20:43:47.102 +0900,오웰헬스,CP00010291,,,,"디지털헬스케어,바이오/의료,심리상담/정신건강,B2C,플랫폼/마켓플레이스,용역,WEB,콘텐츠,교육/컨설팅/용역,빅데이터,비대면/무인시스템/Untact,"
825,2025-03-06 20:43:48.110 +0900,2025-03-06 20:43:48.134 +0900,프록시헬스케어,CP00003030,,,,"디지털헬스케어,바이오/의료,의료기기,위생용품,B2C,상품판매/브랜드/하드웨어,WEB,상품/하드웨어,펫케어/펫테크,"
826,2025-03-06 20:43:48.951 +0900,2025-03-06 20:43:48.973 +0900,쉐어잇,CP00002697,,,,"코워킹,B2B,B2C,플랫폼/마켓플레이스,렌탈/대여,APP,WEB,공간,공유경제/긱이코노미,O2O,"
827,2025-03-06 20:43:49.473 +0900,2025-03-06 20:43:49.497 +0900,셀러비코리아,CP00010200,,,,"영상/비디오,숏폼,VR/AR,B2C,플랫폼/마켓플레이스,광고,APP,콘텐츠,"
828,2025-03-06 20:43:50.028 +0900,2025-03-06 20:43:50.054 +0900,바이포엠스튜디오,CP00010428,,,,"이커머스,유통,미디어,출판,음악,영상/비디오,애드테크,마케팅솔루션,소비자조사,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,콘텐츠,한류/K-POP/K-Contents,"
829,2025-03-06 20:43:50.544 +0900,2025-03-06 20:43:50.568 +0900,문카데미,CP00010553,,,,"예약,여행정보,MCN/크리에이터,교육/컨설팅/용역,거래수수료,플랫폼/마켓플레이스,비대면/무인시스템/Untact,WEB,B2C,B2B,"
830,2025-03-06 20:43:50.997 +0900,2025-03-06 20:43:51.020 +0900,제너레잇,CP00001661,,,,"프롭테크,건축,설계,인공지능,빅데이터,B2B,SaaS/엔터프라이즈,용역,교육/컨설팅/용역,데이터/API,"
831,2025-03-06 20:43:51.521 +0900,2025-03-06 20:43:51.545 +0900,오픈플랜,CP00002085,,,,"WEB,APP,보험/인슈어테크,레저/액티비티,B2C,플랫폼/마켓플레이스,금융상품,비대면/무인시스템/Untact,"
832,2025-03-06 20:43:52.049 +0900,2025-03-06 20:43:52.074 +0900,슈퍼센트,CP00010848,,,,"캐주얼게임,B2C,상품판매/브랜드/하드웨어,APP,콘텐츠,"
833,2025-03-06 20:43:52.485 +0900,2025-03-06 20:43:52.510 +0900,모라이,CP00001734,,,,"공간정보,자율주행,교통솔루션,인공지능,3D그래픽/CG,비전센싱/영상인식/센서,B2B,SaaS/엔터프라이즈,용역,WEB,소프트웨어,콘텐츠,교육/컨설팅/용역,"
834,2025-03-06 20:43:53.628 +0900,2025-03-06 20:43:53.652 +0900,메사쿠어컴퍼니,CP00010499,,,,"인공지능,비전센싱/영상인식/센서,B2B,SaaS/엔터프라이즈,소프트웨어,"
835,2025-03-06 20:43:54.144 +0900,2025-03-06 20:43:54.169 +0900,컬쳐히어로,CP00000773,,,,"반찬,밀키트,간편식/HMR,이커머스,영상/비디오,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,APP,콘텐츠,교육/컨설팅/용역,스트리밍,"
836,2025-03-06 20:43:54.681 +0900,2025-03-06 20:43:54.706 +0900,도다마인드,CP00010104,,,,"프로그래밍개발,데이터,마케팅솔루션,애드테크,B2B,SaaS/엔터프라이즈,구독,소프트웨어,"
838,2025-03-06 20:43:55.566 +0900,2025-03-06 20:43:55.606 +0900,펀엔씨,CP00010057,,,,"APP,WEB,펫용품,펫케어/펫테크,사료,펫패션,이커머스,유통,B2C,플랫폼/마켓플레이스,상품판매/브랜드/하드웨어,상품/하드웨어,"
839,2025-03-06 20:43:56.049 +0900,2025-03-06 20:43:56.073 +0900,콜라보그라운드,CP00003420,,,,"APP,WEB,색조/메이크업,헤어/바디,미용실,마케팅솔루션,소비자조사,세무,회계,CRM,B2B,플랫폼/마켓플레이스,SaaS/엔터프라이즈,소프트웨어,O2O,"
840,2025-03-06 20:43:56.550 +0900,2025-03-06 20:43:56.575 +0900,트위니,CP00000479,,,,"로봇,자율주행,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,렌탈/대여,APP,WEB,상품/하드웨어,"
841,2025-03-06 20:43:57.100 +0900,2025-03-06 20:43:57.123 +0900,홈핏,CP00000185,,,,"홈트레이닝,PT/피트니스,필라테스/요가/스트레칭,스포츠/운동,디지털헬스케어,B2C,플랫폼/마켓플레이스,구독,WEB,교육/컨설팅/용역,O2O,"
842,2025-03-06 20:43:57.529 +0900,2025-03-06 20:43:57.555 +0900,엔라이튼,CP00001813,,,,"태양광,B2B,B2C,플랫폼/마켓플레이스,SaaS/엔터프라이즈,렌탈/대여,APP,상품/하드웨어,소프트웨어,교육/컨설팅/용역,ESG,"
843,2025-03-06 20:43:58.165 +0900,2025-03-06 20:43:58.189 +0900,웨딩북,CP00000141,,,,"APP,WEB,결혼,B2C,플랫폼/마켓플레이스,빅데이터,O2O,오프라인매장,"
844,2025-03-06 20:43:58.840 +0900,2025-03-06 20:43:58.863 +0900,더브이씨,CP00000053,,,,"창업,VC/ACC,데이터,B2B,B2C,스타트업/창업자,플랫폼/마켓플레이스,SaaS/엔터프라이즈,데이터/API,"
845,2025-03-06 20:43:59.517 +0900,2025-03-06 20:43:59.540 +0900,미로,CP00000358,,,,"이커머스,APP,WEB,유통,밀키트,간편식/HMR,신선식품,가공식품,B2C,플랫폼/마켓플레이스,상품/하드웨어,"
846,2025-03-06 20:44:00.175 +0900,2025-03-06 20:44:00.201 +0900,케어랩스,CP00000224,,,,"디지털헬스케어,바이오/의료,병원정보,건강검진,B2B,B2C,플랫폼/마켓플레이스,APP,"
1118,2025-03-06 20:48:19.436 +0900,2025-03-06 20:48:19.460 +0900,코드블라썸,CP00011333,,,,"바이오/의료,간호,요양,B2C,플랫폼/마켓플레이스,용역,WEB,"
847,2025-03-06 20:44:00.691 +0900,2025-03-06 20:44:00.716 +0900,구름,CP00000684,,,,"에듀테크,클라우드,프로그래밍개발,비대면교육,선생님,B2B,SaaS/엔터프라이즈,용역,소프트웨어,교육/컨설팅/용역,데이터/API,"
848,2025-03-06 20:44:01.207 +0900,2025-03-06 20:44:01.232 +0900,텐큐브,CP00002985,,,,"마이데이터,자산관리,리워드,소비자조사,B2B,플랫폼/마켓플레이스,SaaS/엔터프라이즈,APP,소프트웨어,데이터/API,인공지능,"
849,2025-03-06 20:44:01.724 +0900,2025-03-06 20:44:01.749 +0900,유클,CP00020809,,,,"성인실무교육,B2C,플랫폼/마켓플레이스,WEB,"
850,2025-03-06 20:44:02.290 +0900,2025-03-06 20:44:02.314 +0900,아파트아이,CP00017731,,,,"프롭테크,B2C,결제/페이먼트,APP,플랫폼/마켓플레이스,"
851,2025-03-06 20:44:02.743 +0900,2025-03-06 20:44:02.768 +0900,코인니스,CP00016677,,,,"암호화폐,블록체인기술,뉴스,커뮤니티,B2C,WEB,APP,"
852,2025-03-06 20:44:03.190 +0900,2025-03-06 20:44:03.214 +0900,한국딥러닝,CP00015922,,,,"딥러닝/머신러닝,B2B,콘텐츠,생성형AI,"
853,2025-03-06 20:44:03.656 +0900,2025-03-06 20:44:03.679 +0900,블랙홀릭,CP00013917,,,,"생활용품/소품,청소,이커머스,B2C,상품/하드웨어,상품판매/브랜드/하드웨어,WEB,"
854,2025-03-06 20:44:04.273 +0900,2025-03-06 20:44:04.299 +0900,교육지대,CP00014055,,,,"출판,청소년교육,비대면교육,B2C,콘텐츠,"
855,2025-03-06 20:44:04.866 +0900,2025-03-06 20:44:04.890 +0900,숲,CP00012561,,,,"방송,APP,WEB,영상/비디오,B2C,플랫폼/마켓플레이스,콘텐츠,스트리밍,미디어,"
856,2025-03-06 20:44:05.320 +0900,2025-03-06 20:44:05.343 +0900,아이앤나,CP00011573,,,,"돌봄,육아정보,유아용품,이커머스,라이브커머스,커뮤니티,B2C,플랫폼/마켓플레이스,APP,"
857,2025-03-06 20:44:06.305 +0900,2025-03-06 20:44:07.227 +0900,매쓰홀릭,CP00010633,,,,"에듀테크,선생님,수학,출판,영상/비디오,B2B,SaaS/엔터프라이즈,상품판매/브랜드/하드웨어,교육/컨설팅/용역,상품/하드웨어,콘텐츠,O2O,비대면/무인시스템/Untact,"
858,2025-03-06 20:44:07.701 +0900,2025-03-06 20:44:07.727 +0900,이커넥트,CP00019577,,,,"기타서비스 ,인공지능,B2C,WEB,APP,교육/컨설팅/용역,"
859,2025-03-06 20:44:08.148 +0900,2025-03-06 20:44:08.172 +0900,당근페이,CP00012499,,,,"결제/페이먼트,송금,B2B,SaaS/엔터프라이즈,거래수수료,소프트웨어,데이터/API,"
860,2025-03-06 20:44:08.729 +0900,2025-03-06 20:44:08.782 +0900,샵체인,CP00015040,,,,"결제/페이먼트,SaaS/엔터프라이즈,스마트오더,빅데이터,"
861,2025-03-06 20:44:09.374 +0900,2025-03-06 20:44:09.398 +0900,아이클로,CP00014119,,,,"위생용품,제조기술,인공지능,딥러닝/머신러닝,B2C,상품판매/브랜드/하드웨어,상품/하드웨어,"
862,2025-03-06 20:44:10.036 +0900,2025-03-06 20:44:10.065 +0900,레드슬리퍼스,CP00012635,,,,"공연,연예인,B2C,렌탈/대여,공간,비영리/기부/사회적기업,콘텐츠,"
863,2025-03-06 20:44:10.614 +0900,2025-03-06 20:44:10.638 +0900,마이링크,CP00015860,,,,"SaaS/엔터프라이즈,클라우드,ERP/그룹웨어,B2B,협업툴/생산성,스마트팩토리,"
864,2025-03-06 20:44:11.262 +0900,2025-03-06 20:44:11.288 +0900,잇그린,CP00010216,,,,"배달,B2B,플랫폼/마켓플레이스,렌탈/대여,상품/하드웨어,ESG,리사이클링/업사이클링,"
865,2025-03-06 20:44:12.133 +0900,2025-03-06 20:44:12.158 +0900,데일리페이,CP00019025,,,,"결제/페이먼트,B2B,이커머스,소상공인,SaaS/엔터프라이즈,WEB,"
